epoch,train_loss,val_loss,val_roc_auc_score
1,0.5493649807758629,0.5163873434066772,0.8577259072912355
2,0.46138211130164564,0.5841777920722961,0.8623008417454809
3,0.43981779483146966,0.49144989252090454,0.8647369147321381
4,0.41423380153719336,0.4482777714729309,0.8676081903002898
5,0.3855770124355331,0.5405229926109314,0.8624441401564606
6,0.35817062482237816,0.4466575086116791,0.8585750830600049
7,0.32680720812641084,0.5047736167907715,0.8642380239679861
8,0.2922981606097892,0.4883783161640167,0.8471855130613847
9,0.26177388697396964,0.6835907101631165,0.84593297880245
